window_id,vehicle_model,attack_type,label,source_file,start_frame_idx,end_frame_idx,frame_count,unique_can_id_count,can_id_entropy,most_common_can_id_ratio,mean_inter_arrival_time,std_inter_arrival_time,mean_dlc,std_dlc,byte_mean_0,byte_std_0,byte_mean_1,byte_std_1,byte_mean_2,byte_std_2,byte_mean_3,byte_std_3,byte_mean_4,byte_std_4,byte_mean_5,byte_std_5,byte_mean_6,byte_std_6,byte_mean_7,byte_std_7,block_id,split,source_trace,physical_vehicle,window_uid,anomaly_score,local_alert,weak_signal,message_rate,burstiness,payload_entropy
43,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2150,2250,100.0,42.0,5.155566975481028,0.05,0.00040871687609739975,0.0007202989324068307,7.54,1.135077089893017,37.2,57.92167124660682,55.32,73.07391873986232,46.4,60.12071190529932,68.69,81.48014420703979,55.53763440860215,83.6458945820145,69.4065934065934,86.71843765344519,68.0919540229885,83.75383088632911,76.56626506024097,74.79114578918994,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::43::train,0.8745791245791246,1,0,100.0,1.7623377261707522,2.0564613052030687
44,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2200,2300,100.0,39.0,5.04727776125225,0.05,0.00045904246243563563,0.0008109737274404616,7.46,1.2362847568420472,46.05,69.83843855642822,60.85,75.1017143612581,47.9,61.852162452092166,71.71,81.24817474872897,56.2967032967033,85.85132747192783,66.51685393258427,84.9162326641823,70.89411764705882,85.46206912727759,79.22222222222223,72.59306500224216,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::44::train,0.8047138047138047,1,0,100.0,1.7666600089183746,2.0635127616199926
45,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2250,2350,100.0,37.0,4.975084951766399,0.05,0.00046308112866950756,0.0008275337128941517,7.43,1.2430205147140574,57.62,81.31712980670186,62.95,78.51692492704997,43.22,57.81722580684756,74.54,82.95666579606487,48.05494505494506,76.15879342666724,64.93258426966293,82.40538295835145,59.476190476190474,77.00548468259785,80.65822784810126,77.2101990501631,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::45::train,0.8741582491582491,1,0,100.0,1.7870128464507122,2.0613248760112786
46,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2300,2400,100.0,40.0,5.09192169571791,0.05,0.0004119680385396938,0.0006919993868819503,7.41,1.2497599769555752,59.86,81.63675887735866,61.71,80.32674461223982,47.32,65.43727989456775,76.07,83.83331736249019,56.26373626373626,80.18643594222938,73.47191011235955,87.56225263983738,54.72289156626506,70.20354455971065,80.23076923076923,81.54846334399723,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::46::train,0.10101010101010101,0,0,100.0,1.6797363931398333,2.0649130206680613
47,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2350,2450,100.0,41.0,5.136565630183569,0.05,0.0004322625169850359,0.000711564526458825,7.48,1.1956588142108098,56.05,79.2690828759864,64.4,79.94835833211336,47.85,65.72083003127699,70.66,82.36543206952781,61.97826086956522,83.96259237728762,83.9888888888889,92.0166041108819,57.03529411764706,70.08556905397414,75.18518518518519,72.34333624488009,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::47::train,0.17466329966329966,0,0,100.0,1.646135976086684,2.0654204757274277
48,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2400,2500,100.0,38.0,5.0282764159547915,0.05,0.00043711999450067075,0.0007459531432155662,7.5,1.1874342087037917,54.68,76.34053706910898,68.47,80.13980970778506,42.78,56.13600983326121,70.76,81.25221473904573,64.69565217391305,86.39000786756114,83.73333333333333,90.8689899433978,57.325581395348834,69.37804120473686,68.85365853658537,65.46924840423257,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::48::train,0.8657407407407407,1,0,100.0,1.7065141061633944,2.062790755607778
49,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2450,2550,100.0,47.0,5.316307314685282,0.04,0.0003890918962883227,0.0006831163471477244,7.42,1.2820296408429877,57.75,77.61770094508081,67.8,81.51122622068692,42.12,60.25102156810289,67.72,80.52093889169451,56.44444444444444,84.90833110689448,74.45454545454545,88.76858436546084,52.357142857142854,68.64637521334954,69.9,70.07506689258312,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::49::train,0.8295454545454546,1,0,100.0,1.7556638881464612,2.065287899011576
50,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2500,2600,100.0,46.0,5.283856189708359,0.04,0.0003937374461780895,0.0007013620423584514,7.46,1.2362847568420472,60.72,80.73030162212946,63.36,76.58635909873246,45.53,63.921272671936066,66.26,79.89525893318077,53.120879120879124,83.96687404976254,74.41573033707866,88.01006185949169,57.27058823529412,72.6546040377984,76.23456790123457,71.69625084554364,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::50::train,0.47095959595959597,0,0,100.0,1.7812892014137285,2.0671147611758176
51,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2550,2650,100.0,45.0,5.263856189709803,0.04,0.0003934845779881333,0.0006838393134451019,7.5,1.1874342087037917,57.57,77.94783576213005,62.98,75.35661616606734,46.15,62.35196468436259,67.34,78.08869572479746,54.91304347826087,83.8397348171826,74.68888888888888,86.2887458149728,57.7906976744186,73.83263856938814,80.3170731707317,74.48716996231396,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::51::train,0.6220538720538721,0,1,100.0,1.7379018487577835,2.0658021772364057
52,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2600,2700,100.0,46.0,5.296307314686725,0.04,0.00038324462042914494,0.0006900539149480027,7.54,1.135077089893017,54.86,77.12496612641071,63.01,76.89843886581833,43.12,58.72806484126648,67.91,79.42079009931845,52.55913978494624,82.47938319982437,71.94505494505495,85.54753997880682,50.45977011494253,66.58169376619026,78.12048192771084,74.7391282484216,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::52::train,0.9090909090909091,1,0,100.0,1.8005526434334844,2.062160927903835
53,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2650,2750,100.0,42.0,5.164114505203761,0.05,0.0004225258875374842,0.0007105534502071847,7.5,1.1874342087037917,52.64,74.26082682006712,63.09,77.56405030682706,51.31,63.85979877826112,75.67,81.9698792240174,60.28260869565217,87.38076672354566,71.56666666666666,84.10562803205659,56.406976744186046,69.52436044661674,80.23170731707317,75.42825678401505,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::53::train,0.26262626262626265,0,0,100.0,1.681676293663438,2.0670225494997267
54,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2700,2800,100.0,39.0,5.07292035042045,0.05,0.00042026211517025725,0.000721489436153502,7.46,1.2362847568420472,56.17,78.51217166783758,63.35,76.24963934340937,51.56,65.11625296344992,81.8,85.7987179391394,64.75824175824175,90.28213904131658,77.67415730337079,84.26560140025134,61.43529411764706,72.20680219852575,82.4074074074074,75.47017688763756,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::54::train,0.22348484848484848,0,0,100.0,1.716756503509026,2.066064388109876
55,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2750,2850,100.0,35.0,4.945629790894216,0.05,0.00046052595581671206,0.0008199649396084154,7.42,1.2820296408429874,59.09,80.70899516162991,66.86,74.98426768329475,47.81,62.92053639313638,82.66,87.70589717915209,61.955555555555556,89.07536273804098,83.18181818181819,85.32924808359907,68.32142857142857,75.40022747128212,69.05,65.42188089622616,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::55::train,0.9154040404040404,1,0,100.0,1.7804928229537953,2.065916183831813
56,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2800,2900,100.0,37.0,5.0007275409346,0.05,0.0004556468038847952,0.0007620229420005972,7.44,1.243543324536785,57.11,76.22950806610258,65.5,74.77720240822065,51.41,67.43368520257513,83.92,85.89943888058875,57.67032967032967,85.42538096536727,81.88764044943821,86.19737452690423,75.73809523809524,82.67321196932089,69.175,64.65558270559472,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::56::train,0.8438552188552189,1,0,100.0,1.672394633538638,2.0656061521546896
57,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2850,2950,100.0,38.0,5.011181356509325,0.05,0.0004180103841454092,0.0007021698429793601,7.53,1.0995908329919817,55.61,75.05756390930895,66.72,78.59746560799528,49.7,64.71236357914924,80.24,83.8653826080821,59.07446808510638,85.17981473026943,81.3695652173913,86.07690158670609,74.62790697674419,83.00056689518198,75.66666666666667,65.86893083527859,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::57::train,0.6506734006734006,0,1,100.0,1.6797864115947228,2.065529904492438
58,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2900,3000,100.0,40.0,5.083374165995177,0.05,0.00041357676188151043,0.0006964547979483504,7.47,1.195449706177554,54.71,73.39513539738174,69.57,83.86587565869685,46.65,58.24094350197289,70.08,80.91448325238197,61.83695652173913,86.77936505548362,71.86666666666666,84.4924980233288,68.0,81.31941378799732,70.6125,62.216455570451785,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::58::train,0.7251683501683501,0,1,100.0,1.6839754506623688,2.0701357372687235
59,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,2950,3050,100.0,49.0,5.3936606896174935,0.04,0.00039202035075486307,0.0006490986276314267,7.47,1.2365678307314971,57.7,75.96729559488082,68.79,83.8169785902594,47.6,62.77356131366134,66.29,81.59807534494914,52.142857142857146,83.16824883220012,69.32584269662921,86.3432886185047,57.35294117647059,79.44746038696087,68.35365853658537,68.70036957177186,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::59::train,0.8994107744107744,1,0,100.0,1.6557736622802415,2.070944507220335
60,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3000,3100,100.0,46.0,5.296307314686725,0.04,0.00039918254120181306,0.0007013605965896362,7.46,1.2362847568420472,58.42,77.20157770408579,71.61,84.45885329555452,50.83,67.559019383055,71.81,83.80091825272561,48.142857142857146,79.82640112839523,72.48314606741573,88.58933310881201,60.258823529411764,83.71873821330372,75.25925925925925,78.25090663739789,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::60::train,0.4372895622895623,0,0,100.0,1.7569877617650902,2.0669985187999815
61,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3050,3150,100.0,45.0,5.263856189709803,0.04,0.0004016654660003354,0.0006923987711430715,7.44,1.3062924634246347,59.06,78.26644491734629,62.69,80.31820403868602,51.41414141414141,67.39361389597535,72.1919191919192,82.49109860367939,54.79120879120879,82.99867819462735,70.93258426966293,88.19829519522484,57.92941176470588,80.9666290350601,72.75308641975309,80.01921541825455,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::61::train,0.31691919191919193,0,0,100.0,1.7238152291819484,2.0717346270078876
62,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3100,3200,100.0,45.0,5.263856189709803,0.04,0.0004016365667786261,0.0007126706937702463,7.52,1.212270596855339,61.35,80.42355065526516,56.39,74.67595262197865,49.4040404040404,65.81300709485211,68.12121212121212,80.61171089788566,53.215053763440864,80.47892256787041,69.25274725274726,85.30109482396394,46.28735632183908,63.92109144946937,60.566265060240966,69.29215132645122,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::62::train,0.7727272727272727,0,1,100.0,1.7744124372784453,2.070441137275843
63,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3150,3250,100.0,40.0,5.09192169571791,0.05,0.0004133455681078362,0.0007010172853834124,7.49,1.1873921003611234,62.82,80.76290980394404,65.58,78.9049022558168,54.47,67.24529054142008,73.18,81.92476792765422,54.02173913043478,79.3940335975473,68.4888888888889,81.4211608373325,52.01162790697674,66.61299094370555,61.27160493827161,59.982304457576966,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::63::train,0.8417508417508418,1,0,100.0,1.695955257575834,2.072854450450148
64,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3200,3300,100.0,39.0,5.081467880143183,0.05,0.0004176756348272767,0.0006944213612332636,7.37,1.368612436009552,56.01,77.22531903462749,72.25,78.7223443502542,56.4040404040404,68.15474359561648,72.06060606060606,81.09089776690594,60.77777777777778,83.54849260928621,72.08045977011494,81.34829592783935,66.62650602409639,78.66640115655898,71.63291139240506,60.94491748680246,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::64::train,0.8341750841750841,1,0,100.0,1.6625812969414249,2.0741189129923447
65,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3250,3350,100.0,38.0,5.053919005122991,0.05,0.0004245560578625612,0.0007427045758218667,7.33,1.4075155416548695,48.11,69.26974736492114,71.64,78.15593643479681,54.15151515151515,66.38339265913304,69.36363636363636,78.12919300042765,62.12359550561798,84.65512590580985,72.79069767441861,81.389690833249,65.92682926829268,79.25780418414834,78.55128205128206,65.09493017319998,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::65::train,0.9675925925925926,1,0,100.0,1.7493633943127076,2.068568549631557
66,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3300,3400,100.0,39.0,5.0643728206977165,0.05,0.0004230605231391059,0.0006916150636317321,7.44,1.2435433245367853,47.92,67.30314702894657,69.13,78.34240933236609,55.81,67.29408517841668,73.33,81.30314323567079,60.53846153846154,87.50878231496837,86.04494382022472,88.96861081522012,53.61904761904762,70.56909899117534,83.65,70.48547722758214,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::66::train,0.4212962962962963,0,0,100.0,1.6347860200094908,2.059715441196607
67,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3350,3450,100.0,39.0,5.04727776125225,0.05,0.00045766734113596906,0.0007374972695282945,7.42,1.250439922587247,51.31,68.62822961435039,74.75,83.86088182221792,54.27,67.53856009717708,75.84,81.9739861175483,61.417582417582416,89.69191051448125,88.34831460674157,89.57717169106583,47.493975903614455,63.52067749744456,90.25316455696202,75.38180762203389,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::67::train,0.9318181818181818,1,0,100.0,1.611422952476389,2.0530335722998947
68,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3400,3500,100.0,43.0,5.191663380223953,0.05,0.0004486869079898102,0.0007769004574344733,7.44,1.243543324536785,58.83,75.64655378799486,71.87,83.3684178811137,52.15,68.08926126783871,78.07,84.81583047992868,58.20879120879121,87.56555051503052,73.28089887640449,82.77477072668303,47.70238095238095,64.76510299350753,91.625,82.92140480599687,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::68::train,0.9406565656565656,1,0,100.0,1.7314940821897897,2.05807194385074
69,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3450,3550,100.0,45.0,5.263856189709803,0.04,0.000401626933704723,0.0007246621824404315,7.54,1.135077089893017,58.73,77.36689925284585,62.86,77.32011639929158,47.6,66.06496802390811,77.56,86.96014259417932,54.31182795698925,83.90278277192972,71.95604395604396,83.50783500622344,50.50574712643678,65.98900527773736,73.18072289156626,76.81132330216187,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::69::train,0.7133838383838383,0,1,100.0,1.8043122044723199,2.065212570970829
70,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3500,3600,100.0,47.0,5.328758439663647,0.04,0.0003622806433475379,0.0005903331471935978,7.52,1.1788129622633101,56.76,75.39418014674608,65.61,80.99257928971022,44.79,66.1642342961815,74.16,83.47894584863899,51.56521739130435,78.06537176258756,73.02222222222223,85.6063312531105,54.666666666666664,71.0217170391405,62.024096385542165,65.6887468867916,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::70::train,0.8796296296296297,1,0,100.0,1.629486776472661,2.0665395226011865
71,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3550,3650,100.0,47.0,5.328758439663647,0.04,0.00039827221571797075,0.0006933975533020681,7.56,1.125344391730816,61.21,79.38970903083094,66.07,79.40771436075968,46.78,69.11665211799541,73.16,83.62304945408293,49.516129032258064,75.38255308588846,79.96703296703296,91.17721550618033,61.55681818181818,78.84577263622512,73.6547619047619,72.85969786214021,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::71::train,0.6830808080808081,0,1,100.0,1.741009753950122,2.064510693163076
72,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3600,3700,100.0,40.0,5.083374165995178,0.05,0.0004125965966118707,0.0007042312723260232,7.44,1.243543324536785,66.77,81.33841097538112,71.68,81.4374459324456,44.68,64.70268618844197,77.77,84.67855159365918,53.27472527472528,78.01747704088889,84.57303370786516,93.93170931262841,65.94047619047619,80.61244013510041,78.3125,72.38708340408529,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::72::train,0.12331649831649831,0,0,100.0,1.7068234960866517,2.0615644144056318
73,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3650,3750,100.0,37.0,4.983632481489133,0.05,0.0004199394071945036,0.0006911121715573211,7.39,1.2875946567146042,64.99,81.38482598126016,77.65,84.68723339441429,47.08,66.80983161182192,78.93,83.26346797966082,55.888888888888886,80.1467327183841,84.75,92.52373774040123,66.39759036144578,80.10940407155495,77.15384615384616,67.72816649289386,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::73::train,0.5795454545454546,0,1,100.0,1.645738680339039,2.063585253867105
74,Challenge_D,attack_free,0,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_0.csv,3700,3800,100.0,35.0,4.928534731448749,0.05,0.00044495168358388575,0.0007520548726738307,7.49,1.1873921003611232,63.31,82.78269082362569,79.13,85.10671595121033,52.25,70.42959250201581,78.41,83.66099389799287,59.42391304347826,84.47230491546664,85.57777777777778,90.31377128628068,62.151162790697676,75.45205122149854,76.4074074074074,70.42196938662543,0,train,Pre_train_D_0.csv,Challenge_D,Challenge_D::Pre_train_D_0.csv::74::train,0.8505892255892256,1,0,100.0,1.6901906661543884,2.0667787024823956
