event_id,vehicle_model,attack_type,anomaly_score,dbscan_cluster_id
EVT-CHV-001109,Chevrolet,attack_free,0.747168,0
EVT-CHV-001111,Chevrolet,attack_free,0.815491,-1
EVT-CHV-001114,Chevrolet,attack_free,0.956156,-1
EVT-CHV-001116,Chevrolet,attack_free,0.846182,0
EVT-CHV-001117,Chevrolet,attack_free,0.732554,0
EVT-CHV-001120,Chevrolet,attack_free,0.907198,0
EVT-CHV-001121,Chevrolet,attack_free,0.807453,0
EVT-CHV-001122,Chevrolet,attack_free,0.871757,-1
EVT-CHV-001123,Chevrolet,attack_free,0.550603,0
EVT-CHV-001124,Chevrolet,attack_free,0.974059,-1
EVT-CHV-001126,Chevrolet,attack_free,0.7289,0
EVT-CHV-001129,Chevrolet,attack_free,0.576909,0
EVT-CHV-001131,Chevrolet,attack_free,0.873584,-1
EVT-CHV-001133,Chevrolet,attack_free,0.671904,-1
EVT-CHV-001134,Chevrolet,attack_free,0.850201,0
EVT-CHV-001137,Chevrolet,attack_free,0.720132,0
EVT-CHV-001141,Chevrolet,attack_free,0.744976,-1
EVT-CHV-001142,Chevrolet,attack_free,0.623676,-1
EVT-CHV-001143,Chevrolet,attack_free,0.717574,0
EVT-CHV-001144,Chevrolet,attack_free,0.627329,-1
EVT-CHV-001145,Chevrolet,attack_free,0.665692,-1
EVT-CHV-001146,Chevrolet,attack_free,0.651443,0
EVT-CHV-001155,Chevrolet,attack_free,0.7943,0
EVT-CHV-001157,Chevrolet,attack_free,0.601388,0
EVT-CHV-001160,Chevrolet,attack_free,0.975155,-1
EVT-CHV-001161,Chevrolet,attack_free,0.625137,-1
EVT-CHV-001162,Chevrolet,attack_free,0.786262,0
EVT-CHV-001166,Chevrolet,attack_free,0.911582,0
EVT-CHV-001170,Chevrolet,attack_free,0.918889,-1
EVT-CHV-001177,Chevrolet,attack_free,0.892583,0
EVT-CHV-001179,Chevrolet,attack_free,0.993423,-1
EVT-CHV-001180,Chevrolet,attack_free,0.764706,0
EVT-CHV-001181,Chevrolet,attack_free,0.946292,0
EVT-CHV-001183,Chevrolet,attack_free,0.978078,-1
EVT-CHV-001187,Chevrolet,attack_free,0.597735,-1
EVT-CHV-001189,Chevrolet,attack_free,0.900621,0
EVT-CHV-001191,Chevrolet,attack_free,0.716113,-1
EVT-CHV-001196,Chevrolet,attack_free,0.620753,0
EVT-CHV-001199,Chevrolet,attack_free,0.720862,0
EVT-CHV-001201,Chevrolet,attack_free,0.735842,0
EVT-CHV-001204,Chevrolet,attack_free,0.649982,0
EVT-CHV-001207,Chevrolet,attack_free,0.605042,-1
EVT-CHV-001208,Chevrolet,attack_free,0.614541,0
EVT-CHV-001209,Chevrolet,attack_free,0.806357,-1
EVT-CHV-001211,Chevrolet,attack_free,0.935696,-1
EVT-CHV-001212,Chevrolet,attack_free,0.775301,0
EVT-CHV-001213,Chevrolet,attack_free,0.785166,0
EVT-CHV-001214,Chevrolet,attack_free,0.987578,0
EVT-CHV-001215,Chevrolet,attack_free,0.586774,0
EVT-CHV-001217,Chevrolet,attack_free,0.901352,-1
EVT-CHV-001219,Chevrolet,attack_free,0.620387,0
EVT-CHV-001223,Chevrolet,attack_free,0.630252,0
EVT-CHV-001224,Chevrolet,attack_free,0.644867,0
EVT-CHV-001225,Chevrolet,attack_free,0.757764,-1
EVT-CHV-001226,Chevrolet,attack_free,0.875411,0
EVT-CHV-001234,Chevrolet,attack_free,0.817318,-1
EVT-CHV-001235,Chevrolet,attack_free,0.762514,0
EVT-CHV-001237,Chevrolet,attack_free,0.767629,-1
EVT-CHV-001240,Chevrolet,attack_free,0.639752,0
EVT-CHV-001242,Chevrolet,attack_free,0.695287,-1
EVT-CHV-001245,Chevrolet,attack_free,0.888564,-1
EVT-CHV-001246,Chevrolet,attack_free,0.606869,-1
EVT-CHV-001247,Chevrolet,attack_free,0.604311,0
EVT-CHV-001248,Chevrolet,attack_free,0.586043,0
EVT-CHV-001250,Chevrolet,attack_free,0.691999,0
EVT-CHV-001252,Chevrolet,attack_free,0.941176,-1
EVT-CHV-001254,Chevrolet,attack_free,0.633906,0
EVT-CHV-001255,Chevrolet,attack_free,0.721228,-1
EVT-CHV-001258,Chevrolet,attack_free,0.955791,0
EVT-CHV-001260,Chevrolet,attack_free,0.705882,-1
EVT-CHV-001263,Chevrolet,attack_free,0.897333,-1
EVT-CHV-001265,Chevrolet,attack_free,0.667885,-1
EVT-CHV-001270,Chevrolet,attack_free,0.845817,0
EVT-CHV-001271,Chevrolet,attack_free,0.880526,-1
EVT-CHV-001272,Chevrolet,attack_free,0.654731,0
EVT-CHV-001273,Chevrolet,attack_free,0.692729,0
EVT-CHV-001274,Chevrolet,attack_free,0.731458,0
EVT-CHV-001275,Chevrolet,attack_free,0.687614,0
EVT-CHV-001280,Chevrolet,attack_free,0.797223,-1
EVT-CHV-001281,Chevrolet,attack_free,0.906832,0
EVT-CHV-001282,Chevrolet,attack_free,0.825722,-1
EVT-CHV-001283,Chevrolet,attack_free,0.857143,-1
EVT-CHV-001284,Chevrolet,attack_free,0.559372,0
EVT-CHV-001288,Chevrolet,attack_free,0.735477,-1
EVT-CHV-001296,Chevrolet,attack_free,0.594812,0
EVT-CHV-001299,Chevrolet,attack_free,0.909024,-1
EVT-CHV-001301,Chevrolet,attack_free,0.858604,-1
EVT-CHV-001303,Chevrolet,attack_free,0.637925,-1
EVT-CHV-001304,Chevrolet,attack_free,0.679576,0
EVT-CHV-001305,Chevrolet,attack_free,0.782974,0
EVT-CHV-001308,Chevrolet,attack_free,0.723054,0
EVT-CHV-001309,Chevrolet,attack_free,0.803434,-1
EVT-CHV-001311,Chevrolet,attack_free,0.68323,-1
EVT-CHV-001314,Chevrolet,attack_free,0.680307,-1
EVT-CHV-001315,Chevrolet,attack_free,0.657654,-1
EVT-CHV-001316,Chevrolet,attack_free,0.725612,0
EVT-CHV-001317,Chevrolet,attack_free,0.972232,-1
EVT-CHV-001319,Chevrolet,attack_free,0.67373,0
EVT-CHV-001321,Chevrolet,attack_free,0.940811,-1
EVT-CHV-001322,Chevrolet,attack_free,0.580197,-1
EVT-CHV-001323,Chevrolet,attack_free,0.640482,0
EVT-CHV-001326,Chevrolet,attack_free,0.891852,-1
EVT-CHV-001327,Chevrolet,attack_free,0.757399,0
EVT-CHV-001328,Chevrolet,attack_free,0.582389,0
EVT-CHV-001334,Chevrolet,attack_free,0.662039,-1
EVT-CHV-001346,Chevrolet,attack_free,0.669346,0
EVT-CHV-001347,Chevrolet,attack_free,0.762148,-1
EVT-CHV-001350,Chevrolet,attack_free,0.846913,0
EVT-CHV-001351,Chevrolet,attack_free,0.992693,0
EVT-CHV-001353,Chevrolet,attack_free,0.669711,0
EVT-CHV-001355,Chevrolet,attack_free,0.900256,-1
EVT-CHV-001357,Chevrolet,attack_free,0.75411,-1
EVT-CHV-001361,Chevrolet,attack_free,0.895506,-1
EVT-CHV-001362,Chevrolet,attack_free,0.635733,0
EVT-CHV-001363,Chevrolet,attack_free,0.995981,-1
EVT-CHV-001364,Chevrolet,attack_free,0.72817,0
EVT-CHV-001365,Chevrolet,attack_free,0.910121,0
EVT-CHV-001367,Chevrolet,attack_free,0.781878,-1
EVT-CHV-001368,Chevrolet,attack_free,0.912313,0
EVT-CHV-001372,Chevrolet,attack_free,0.854585,-1
EVT-CHV-001373,Chevrolet,attack_free,0.925466,0
EVT-CHV-001374,Chevrolet,attack_free,0.835586,0
EVT-CHV-001375,Chevrolet,attack_free,0.881988,-1
EVT-CHV-001380,Chevrolet,attack_free,0.773475,-1
EVT-CHV-001383,Chevrolet,attack_free,0.641213,-1
EVT-CHV-001385,Chevrolet,attack_free,0.631714,0
EVT-CHV-001387,Chevrolet,attack_free,0.731092,0
EVT-CHV-001392,Chevrolet,attack_free,0.868469,-1
EVT-CHV-001393,Chevrolet,attack_free,0.963464,-1
EVT-CHV-001396,Chevrolet,attack_free,0.774936,0
EVT-CHV-001397,Chevrolet,attack_free,0.885276,0
EVT-CHV-001399,Chevrolet,attack_free,0.898064,-1
EVT-CHV-001401,Chevrolet,attack_free,0.591889,-1
EVT-CHV-001403,Chevrolet,attack_free,0.677019,0
EVT-CHV-001404,Chevrolet,attack_free,0.6635,0
EVT-CHV-001406,Chevrolet,attack_free,0.631348,0
EVT-CHV-001409,Chevrolet,attack_free,0.801608,-1
EVT-CHV-001418,Chevrolet,attack_free,0.707709,-1
EVT-CHV-001421,Chevrolet,attack_free,0.555718,0
EVT-CHV-001422,Chevrolet,attack_free,0.571794,0
EVT-CHV-001426,Chevrolet,attack_free,0.712094,0
EVT-CHV-001429,Chevrolet,attack_free,0.575082,0
EVT-CHV-001435,Chevrolet,attack_free,0.777494,-1
EVT-CHV-001438,Chevrolet,attack_free,0.969309,-1
EVT-CHV-001439,Chevrolet,attack_free,0.91962,-1
EVT-CHV-001440,Chevrolet,attack_free,0.583486,0
EVT-CHV-001441,Chevrolet,attack_free,0.894775,-1
EVT-CHV-001442,Chevrolet,attack_free,0.876142,0
EVT-CHV-001443,Chevrolet,attack_free,0.570332,0
EVT-CHV-001445,Chevrolet,attack_free,0.72342,0
EVT-CHV-001447,Chevrolet,attack_free,0.791012,-1
EVT-CHV-001449,Chevrolet,attack_free,0.604677,0
EVT-CHV-001452,Chevrolet,attack_free,0.551334,0
EVT-CHV-001453,Chevrolet,attack_free,0.750822,-1
EVT-CHV-001454,Chevrolet,attack_free,0.602484,0
EVT-CHV-001455,Chevrolet,attack_free,0.702594,0
EVT-CHV-001458,Chevrolet,attack_free,0.600292,0
EVT-CHV-001459,Chevrolet,attack_free,0.655828,-1
EVT-CHV-001460,Chevrolet,attack_free,0.606138,0
EVT-CHV-001464,Chevrolet,attack_free,0.857874,-1
EVT-CHV-001465,Chevrolet,attack_free,0.855316,0
EVT-CHV-001466,Chevrolet,attack_free,0.727804,0
EVT-CHV-001473,Chevrolet,attack_free,0.552064,0
EVT-CHV-001475,Chevrolet,attack_free,0.723785,0
EVT-CHV-001484,Chevrolet,attack_free,0.830106,-1
EVT-CHV-001485,Chevrolet,attack_free,0.719766,-1
EVT-CHV-001487,Chevrolet,attack_free,0.949214,-1
EVT-CHV-001489,Chevrolet,attack_free,0.938619,0
EVT-CHV-001490,Chevrolet,attack_free,0.586408,0
EVT-CHV-001491,Chevrolet,attack_free,0.946657,-1
EVT-CHV-001493,Chevrolet,attack_free,0.937888,-1
EVT-CHV-001494,Chevrolet,attack_free,0.565217,0
EVT-CHV-001498,Chevrolet,attack_free,0.660212,0
EVT-CHV-001500,Chevrolet,attack_free,0.873219,0
EVT-CHV-001501,Chevrolet,attack_free,0.939715,-1
EVT-CHV-001502,Chevrolet,attack_free,0.696383,0
EVT-CHV-001504,Chevrolet,attack_free,0.766167,-1
EVT-CHV-001507,Chevrolet,attack_free,0.661673,-1
EVT-CHV-001508,Chevrolet,attack_free,0.921081,-1
EVT-CHV-001509,Chevrolet,attack_free,0.624406,0
EVT-CHV-001510,Chevrolet,attack_free,0.787358,-1
EVT-CHV-001511,Chevrolet,attack_free,0.884545,0
EVT-CHV-001512,Chevrolet,attack_free,0.820972,0
EVT-CHV-001513,Chevrolet,attack_free,0.778224,-1
EVT-CHV-001518,Chevrolet,attack_free,0.83376,-1
EVT-CHV-001519,Chevrolet,attack_free,0.58787,0
EVT-CHV-001520,Chevrolet,attack_free,0.962368,-1
EVT-CHV-001521,Chevrolet,attack_free,0.823895,0
EVT-CHV-001522,Chevrolet,attack_free,0.645232,-1
EVT-CHV-001523,Chevrolet,attack_free,0.556449,0
EVT-CHV-001526,Chevrolet,attack_free,0.628791,0
EVT-CHV-001527,Chevrolet,attack_free,0.608696,-1
EVT-CHV-001528,Chevrolet,attack_free,0.666788,0
EVT-CHV-001530,Chevrolet,attack_free,0.617464,-1
EVT-CHV-001531,Chevrolet,attack_free,0.640848,-1
EVT-CHV-001533,Chevrolet,attack_free,0.958714,-1
EVT-CHV-001535,Chevrolet,attack_free,0.915601,0
EVT-CHV-001537,Chevrolet,attack_free,0.86445,-1
EVT-CHV-001539,Chevrolet,attack_free,0.789185,-1
EVT-CHV-001542,Chevrolet,attack_free,0.662769,0
EVT-CHV-001543,Chevrolet,attack_free,0.911947,-1
EVT-CHV-001545,Chevrolet,attack_free,0.616368,-1
EVT-CHV-001547,Chevrolet,attack_free,0.685057,0
EVT-CHV-001548,Chevrolet,attack_free,0.763244,-1
EVT-CHV-001550,Chevrolet,attack_free,0.752284,-1
EVT-CHV-001553,Chevrolet,attack_free,0.895871,-1
EVT-CHV-001556,Chevrolet,attack_free,0.874315,-1
EVT-CHV-001558,Chevrolet,attack_free,0.740227,0
EVT-CHV-001560,Chevrolet,attack_free,0.750091,-1
EVT-CHV-001564,Chevrolet,attack_free,0.937523,-1
EVT-CHV-001565,Chevrolet,attack_free,0.556814,0
EVT-CHV-001566,Chevrolet,attack_free,0.843624,0
EVT-CHV-001567,Chevrolet,attack_free,0.588235,0
EVT-CHV-001572,Chevrolet,attack_free,0.573255,0
EVT-CHV-001576,Chevrolet,attack_free,0.812203,-1
EVT-CHV-001577,Chevrolet,attack_free,0.674096,-1
EVT-CHV-001579,Chevrolet,attack_free,0.933504,-1
EVT-CHV-001580,Chevrolet,attack_free,0.741323,-1
EVT-CHV-001581,Chevrolet,attack_free,0.890026,0
EVT-CHV-001582,Chevrolet,attack_free,0.642674,0
EVT-CHV-001583,Chevrolet,attack_free,0.969675,-1
EVT-CHV-001585,Chevrolet,attack_free,0.659481,0
EVT-CHV-001589,Chevrolet,attack_free,0.881622,-1
EVT-CHV-001592,Chevrolet,attack_free,0.776398,0
EVT-CHV-001593,Chevrolet,attack_free,0.718305,0
EVT-CHV-001596,Chevrolet,attack_free,0.867738,-1
EVT-CHV-001599,Chevrolet,attack_free,0.805627,-1
EVT-CHV-001602,Chevrolet,attack_free,0.858239,-1
EVT-CHV-001604,Chevrolet,attack_free,0.557545,0
EVT-CHV-001605,Chevrolet,attack_free,0.864085,0
EVT-CHV-001606,Chevrolet,attack_free,0.930581,0
EVT-CHV-001610,Chevrolet,attack_free,0.921812,-1
EVT-CHV-001612,Chevrolet,attack_free,0.68871,0
EVT-CHV-001617,Chevrolet,attack_free,0.702959,0
EVT-CHV-001619,Chevrolet,attack_free,0.924735,0
EVT-CHV-001623,Chevrolet,attack_free,0.57289,-1
EVT-CHV-001625,Chevrolet,attack_free,0.87395,-1
EVT-CHV-001626,Chevrolet,attack_free,0.672634,0
EVT-CHV-001627,Chevrolet,attack_free,0.926927,0
EVT-CHV-001628,Chevrolet,attack_free,0.760687,0
EVT-CHV-001629,Chevrolet,attack_free,0.840701,0
EVT-CHV-001630,Chevrolet,attack_free,0.941542,-1
EVT-CHV-001631,Chevrolet,attack_free,0.598465,0
EVT-CHV-001636,Chevrolet,attack_free,0.675192,0
EVT-CHV-001639,Chevrolet,attack_free,0.680672,0
EVT-CHV-001645,Chevrolet,attack_free,0.736573,0
EVT-CHV-001646,Chevrolet,attack_free,0.774205,0
EVT-CHV-001648,Chevrolet,attack_free,0.866277,-1
EVT-CHV-001649,Chevrolet,attack_free,0.612349,-1
EVT-CHV-001650,Chevrolet,attack_free,0.743149,0
EVT-CHV-001652,Chevrolet,attack_free,0.94483,-1
EVT-CHV-001654,Chevrolet,attack_free,0.670442,0
EVT-CHV-001655,Chevrolet,attack_free,0.943734,0
EVT-CHV-001656,Chevrolet,attack_free,0.905005,-1
EVT-CHV-001657,Chevrolet,attack_free,0.626598,-1
EVT-CHV-001658,Chevrolet,attack_free,0.912678,0
EVT-CHV-001659,Chevrolet,attack_free,0.940446,0
EVT-CHV-001663,Chevrolet,attack_free,0.575448,0
EVT-CHV-001665,Chevrolet,attack_free,0.889295,-1
EVT-CHV-001666,Chevrolet,attack_free,0.861162,-1
EVT-CHV-001667,Chevrolet,attack_free,0.87943,-1
EVT-CHV-001668,Chevrolet,attack_free,0.621118,-1
EVT-CHV-001669,Chevrolet,attack_free,0.922543,-1
EVT-CHV-001671,Chevrolet,attack_free,0.789916,-1
EVT-CHV-001672,Chevrolet,attack_free,0.852758,-1
EVT-CHV-001673,Chevrolet,attack_free,0.642309,0
EVT-CHV-001674,Chevrolet,attack_free,0.750457,0
EVT-CHV-001675,Chevrolet,attack_free,0.822068,-1
EVT-CHV-001676,Chevrolet,attack_free,0.747534,-1
EVT-CHV-001677,Chevrolet,attack_free,0.863719,0
EVT-CHV-001681,Chevrolet,attack_free,0.898794,-1
EVT-CHV-001684,Chevrolet,attack_free,0.733285,0
EVT-CHV-001688,Chevrolet,attack_free,0.737669,-1
EVT-CHV-001691,Chevrolet,attack_free,0.753745,-1
EVT-CHV-001693,Chevrolet,attack_free,0.654001,0
EVT-CHV-001694,Chevrolet,attack_free,0.932042,-1
EVT-CHV-001696,Chevrolet,attack_free,0.920716,0
EVT-CHV-001697,Chevrolet,attack_free,0.70369,0
EVT-CHV-001699,Chevrolet,attack_free,0.836317,0
EVT-CHV-001702,Chevrolet,attack_free,0.845086,0
EVT-CHV-001703,Chevrolet,attack_free,0.897698,0
EVT-CHV-001704,Chevrolet,attack_free,0.589697,0
EVT-CHV-001705,Chevrolet,attack_free,0.907928,0
EVT-CHV-001710,Chevrolet,attack_free,0.612715,0
EVT-CHV-001711,Chevrolet,attack_free,0.732189,0
EVT-CHV-001712,Chevrolet,attack_free,0.598831,0
EVT-CHV-001713,Chevrolet,attack_free,0.821703,-1
EVT-CHV-001715,Chevrolet,attack_free,0.704421,-1
EVT-CHV-001717,Chevrolet,attack_free,0.770917,-1
EVT-CHV-001718,Chevrolet,attack_free,0.837048,-1
EVT-CHV-001719,Chevrolet,attack_free,0.837779,0
EVT-CHV-001722,Chevrolet,attack_free,0.681038,-1
EVT-CHV-001723,Chevrolet,attack_free,0.590427,0
EVT-CHV-001728,Chevrolet,attack_free,0.88966,0
EVT-CHV-001730,Chevrolet,attack_free,0.704786,0
EVT-CHV-001735,Chevrolet,attack_free,0.594446,0
EVT-CHV-001736,Chevrolet,attack_free,0.826818,-1
EVT-CHV-001737,Chevrolet,attack_free,0.803069,0
EVT-CHV-001740,Chevrolet,attack_free,0.951041,-1
EVT-CHV-001741,Chevrolet,attack_free,0.899525,-1
EVT-CHV-001742,Chevrolet,attack_free,0.594081,0
EVT-CHV-001744,Chevrolet,attack_free,0.831567,-1
EVT-CHV-001748,Chevrolet,attack_free,0.82426,0
EVT-CHV-001749,Chevrolet,attack_free,0.878334,-1
EVT-CHV-001750,Chevrolet,attack_free,0.621483,0
EVT-CHV-001751,Chevrolet,attack_free,0.603215,0
EVT-CHV-001756,Chevrolet,attack_free,0.597369,0
EVT-CHV-001757,Chevrolet,attack_free,0.89916,-1
EVT-CHV-001759,Chevrolet,attack_free,0.560102,0
EVT-CHV-001761,Chevrolet,attack_free,0.61856,-1
EVT-CHV-001763,Chevrolet,attack_free,0.560468,-1
EVT-CHV-001764,Chevrolet,attack_free,0.91487,-1
EVT-CHV-001765,Chevrolet,attack_free,0.674826,0
EVT-CHV-001766,Chevrolet,attack_free,0.875046,0
EVT-CHV-001767,Chevrolet,attack_free,0.611619,0
EVT-CHV-001768,Chevrolet,attack_free,0.896237,-1
EVT-CHV-001773,Chevrolet,attack_free,0.682134,0
EVT-CHV-001774,Chevrolet,attack_free,0.584947,0
EVT-CHV-001782,Chevrolet,attack_free,0.844355,-1
EVT-CHV-001783,Chevrolet,attack_free,0.922178,0
EVT-CHV-001784,Chevrolet,attack_free,0.82901,0
EVT-CHV-001785,Chevrolet,attack_free,0.564121,0
EVT-CHV-001786,Chevrolet,attack_free,0.670807,0
EVT-CHV-001787,Chevrolet,attack_free,0.913409,-1
EVT-CHV-001788,Chevrolet,attack_free,0.694191,0
EVT-CHV-001789,Chevrolet,attack_free,0.880161,0
EVT-CHV-001790,Chevrolet,attack_free,0.973328,-1
EVT-CHV-001791,Chevrolet,attack_free,0.647424,0
EVT-CHV-001793,Chevrolet,attack_free,0.754841,0
EVT-CHV-001794,Chevrolet,attack_free,0.929119,0
EVT-CHV-001795,Chevrolet,attack_free,0.593716,-1
EVT-CHV-001797,Chevrolet,attack_free,0.948484,0
EVT-CHV-001801,Chevrolet,attack_free,0.877969,0
EVT-CHV-001802,Chevrolet,attack_free,0.975521,0
EVT-CHV-001803,Chevrolet,attack_free,0.906102,0
EVT-CHV-001804,Chevrolet,attack_free,0.661308,-1
EVT-CHV-001805,Chevrolet,attack_free,0.94008,0
EVT-CHV-001806,Chevrolet,attack_free,0.935331,0
EVT-CHV-001809,Chevrolet,attack_free,0.650347,0
EVT-CHV-001810,Chevrolet,attack_free,0.978809,-1
EVT-CHV-001811,Chevrolet,attack_free,0.90464,0
EVT-CHV-001814,Chevrolet,attack_free,0.731823,-1
EVT-CHV-001816,Chevrolet,attack_free,0.668615,0
EVT-CHV-001818,Chevrolet,attack_free,0.971136,-1
EVT-CHV-001819,Chevrolet,attack_free,0.836682,0
EVT-CHV-001820,Chevrolet,attack_free,0.851662,0
EVT-CHV-001822,Chevrolet,attack_free,0.800877,-1
EVT-CHV-001828,Chevrolet,attack_free,0.860431,-1
EVT-CHV-001829,Chevrolet,attack_free,0.721593,0
EVT-CHV-001830,Chevrolet,attack_free,0.790647,0
EVT-CHV-001832,Chevrolet,attack_free,0.848739,-1
EVT-CHV-001833,Chevrolet,attack_free,0.824626,-1
EVT-CHV-001834,Chevrolet,attack_free,0.591158,-1
EVT-CHV-001836,Chevrolet,attack_free,0.90939,-1
EVT-CHV-001837,Chevrolet,attack_free,0.840336,-1
EVT-CHV-001840,Chevrolet,attack_free,0.801242,0
EVT-CHV-001841,Chevrolet,attack_free,0.639021,0
EVT-CHV-001842,Chevrolet,attack_free,0.627695,0
EVT-CHV-001843,Chevrolet,attack_free,0.78407,0
EVT-CHV-001844,Chevrolet,attack_free,0.609061,0
EVT-CHV-001845,Chevrolet,attack_free,0.724881,-1
EVT-CHV-001846,Chevrolet,attack_free,0.716478,0
EVT-CHV-001849,Chevrolet,attack_free,0.906467,0
EVT-CHV-001850,Chevrolet,attack_free,0.73365,0
EVT-CHV-001851,Chevrolet,attack_free,0.805261,-1
EVT-CHV-001852,Chevrolet,attack_free,0.725247,0
EVT-CHV-001853,Chevrolet,attack_free,0.710997,0
EVT-CHV-001856,Chevrolet,attack_free,0.948118,-1
EVT-CHV-001857,Chevrolet,attack_free,0.915236,0
EVT-CHV-001858,Chevrolet,attack_free,0.700037,0
EVT-CHV-001861,Chevrolet,attack_free,0.741688,0
EVT-CHV-001863,Chevrolet,attack_free,0.85897,0
EVT-CHV-001864,Chevrolet,attack_free,0.591524,0
EVT-CHV-001866,Chevrolet,attack_free,0.967117,0
EVT-CHV-001868,Chevrolet,attack_free,0.679942,-1
EVT-CHV-001870,Chevrolet,attack_free,0.717939,0
EVT-CHV-001871,Chevrolet,attack_free,0.742784,0
EVT-CHV-001874,Chevrolet,attack_free,0.823164,-1
EVT-CHV-001875,Chevrolet,attack_free,0.732919,0
EVT-CHV-001876,Chevrolet,attack_free,0.672269,0
EVT-CHV-001878,Chevrolet,attack_free,0.709536,-1
EVT-CHV-001879,Chevrolet,attack_free,0.994885,-1
EVT-CHV-001880,Chevrolet,attack_free,0.645597,-1
EVT-CHV-001881,Chevrolet,attack_free,0.824991,0
EVT-CHV-001883,Chevrolet,attack_free,0.80855,0
EVT-CHV-001887,Chevrolet,attack_free,0.810011,-1
EVT-CHV-001889,Chevrolet,attack_free,0.589331,0
EVT-CHV-001891,Chevrolet,attack_free,0.822799,-1
EVT-CHV-001892,Chevrolet,attack_free,0.595177,0
EVT-CHV-001895,Chevrolet,attack_free,0.787724,0
EVT-CHV-001896,Chevrolet,attack_free,0.67848,0
EVT-CHV-001897,Chevrolet,attack_free,0.797589,0
EVT-CHV-001898,Chevrolet,attack_free,0.601754,0
EVT-CHV-001899,Chevrolet,attack_free,0.572525,0
EVT-CHV-001901,Chevrolet,attack_free,0.956887,-1
EVT-CHV-001902,Chevrolet,attack_free,0.979174,-1
EVT-CHV-001903,Chevrolet,attack_free,0.888929,0
EVT-CHV-001904,Chevrolet,attack_free,0.566313,0
EVT-CHV-001906,Chevrolet,attack_free,0.971867,-1
EVT-CHV-001909,Chevrolet,attack_free,0.56741,0
EVT-CHV-001912,Chevrolet,attack_free,0.582024,0
EVT-CHV-001914,Chevrolet,attack_free,0.745342,0
EVT-CHV-001916,Chevrolet,attack_free,0.777128,0
EVT-CHV-001918,Chevrolet,attack_free,0.64304,0
EVT-CHV-001920,Chevrolet,attack_free,0.942638,0
EVT-CHV-001921,Chevrolet,attack_free,0.770552,0
EVT-CHV-001922,Chevrolet,attack_free,0.592254,0
EVT-CHV-001923,Chevrolet,attack_free,0.855681,-1
EVT-CHV-001924,Chevrolet,attack_free,0.856412,-1
EVT-CHV-001925,Chevrolet,attack_free,0.99452,-1
EVT-CHV-001927,Chevrolet,attack_free,0.755937,-1
EVT-CHV-001933,Chevrolet,attack_free,0.675923,-1
EVT-CHV-001934,Chevrolet,attack_free,0.693825,0
EVT-CHV-001935,Chevrolet,attack_free,0.712824,0
EVT-CHV-001936,Chevrolet,attack_free,0.639386,0
EVT-CHV-001943,Chevrolet,attack_free,0.76909,0
EVT-CHV-001944,Chevrolet,attack_free,0.943003,0
EVT-CHV-001945,Chevrolet,attack_free,0.565948,0
EVT-CHV-001948,Chevrolet,attack_free,0.99525,-1
EVT-CHV-001949,Chevrolet,attack_free,0.816588,0
EVT-CHV-001950,Chevrolet,attack_free,0.842894,0
EVT-CHV-001952,Chevrolet,attack_free,0.832664,-1
EVT-CHV-001953,Chevrolet,attack_free,0.739496,0
EVT-CHV-001954,Chevrolet,attack_free,0.696018,0
EVT-CHV-001957,Chevrolet,attack_free,0.837413,0
EVT-CHV-001958,Chevrolet,attack_free,0.895141,0
EVT-CHV-001967,Chevrolet,attack_free,0.81951,0
EVT-CHV-001969,Chevrolet,attack_free,0.706613,0
EVT-CHV-001970,Chevrolet,attack_free,0.748265,-1
EVT-CHV-001971,Chevrolet,attack_free,0.998904,-1
EVT-CHV-001972,Chevrolet,attack_free,0.679211,-1
EVT-CHV-001973,Chevrolet,attack_free,0.864815,0
EVT-CHV-001974,Chevrolet,attack_free,0.580928,-1
EVT-CHV-001975,Chevrolet,attack_free,0.600658,0
EVT-CHV-001979,Chevrolet,attack_free,0.826452,0
EVT-CHV-001983,Chevrolet,attack_free,0.759591,-1
EVT-CHV-001984,Chevrolet,attack_free,0.757033,-1
EVT-CHV-001987,Chevrolet,attack_free,0.84472,0
EVT-CHV-001989,Chevrolet,attack_free,0.559737,0
EVT-CHV-001990,Chevrolet,attack_free,0.922908,-1
EVT-CHV-001991,Chevrolet,attack_free,0.792839,0
EVT-CHV-001994,Chevrolet,attack_free,0.993789,-1
EVT-CHV-001995,Chevrolet,attack_free,0.853489,0
EVT-CHV-001996,Chevrolet,attack_free,0.706248,0
EVT-CHV-001998,Chevrolet,attack_free,0.859335,-1
EVT-CHV-002004,Chevrolet,attack_free,0.575813,0
EVT-CHV-002006,Chevrolet,attack_free,0.64852,-1
EVT-CHV-002007,Chevrolet,attack_free,0.621849,-1
EVT-CHV-002009,Chevrolet,attack_free,0.614907,0
EVT-CHV-002011,Chevrolet,attack_free,0.585312,-1
EVT-CHV-002012,Chevrolet,attack_free,0.811472,-1
EVT-CHV-002013,Chevrolet,attack_free,0.673,0
EVT-CHV-002014,Chevrolet,attack_free,0.654366,0
EVT-CHV-002015,Chevrolet,attack_free,0.759225,0
EVT-CHV-002016,Chevrolet,attack_free,0.601023,-1
EVT-CHV-002017,Chevrolet,attack_free,0.952503,-1
EVT-CHV-002019,Chevrolet,attack_free,0.551699,-1
EVT-CHV-002023,Chevrolet,attack_free,0.655097,0
