window_id,vehicle_id,vehicle_model,anomaly_score,local_alert,gnn_campaign_score,cluster_id,vehicles_in_cluster,behavioral_cohesion,eval_dominant_attack_type,final_decision
1610,Chevrolet,Chevrolet,0.921812,1,0.7646,-1,0,0.0,,isolated_attack
1619,Chevrolet,Chevrolet,0.924735,1,0.7373,-1,0,0.0,,isolated_attack
1625,Chevrolet,Chevrolet,0.87395,1,0.6049,-1,0,0.0,,isolated_attack
1627,Chevrolet,Chevrolet,0.926927,1,0.7181,-1,0,0.0,,isolated_attack
1629,Chevrolet,Chevrolet,0.840701,1,0.6057,-1,0,0.0,,isolated_attack
1630,Chevrolet,Chevrolet,0.941542,1,0.8221,-1,0,0.0,,isolated_attack
1648,Chevrolet,Chevrolet,0.866277,1,0.6305,-1,0,0.0,,isolated_attack
1652,Chevrolet,Chevrolet,0.94483,1,0.8013,-1,0,0.0,,isolated_attack
1655,Chevrolet,Chevrolet,0.943734,1,0.7986,-1,0,0.0,,isolated_attack
1656,Chevrolet,Chevrolet,0.905005,1,0.7363,-1,0,0.0,,isolated_attack
1658,Chevrolet,Chevrolet,0.912678,1,0.6739,-1,0,0.0,,isolated_attack
1659,Chevrolet,Chevrolet,0.940446,1,0.6489,-1,0,0.0,,isolated_attack
1665,Chevrolet,Chevrolet,0.889295,1,0.7137,0,3,0.9459,malfunction,coordinated_attack
1666,Chevrolet,Chevrolet,0.861162,1,0.5836,-1,0,0.0,,isolated_attack
1667,Chevrolet,Chevrolet,0.87943,1,0.6197,-1,0,0.0,,isolated_attack
1669,Chevrolet,Chevrolet,0.922543,1,0.7384,-1,0,0.0,,isolated_attack
1672,Chevrolet,Chevrolet,0.852758,1,0.6093,-1,0,0.0,,isolated_attack
1675,Chevrolet,Chevrolet,0.822068,1,0.5857,-1,0,0.0,,isolated_attack
1677,Chevrolet,Chevrolet,0.863719,1,0.5733,-1,0,0.0,,isolated_attack
1681,Chevrolet,Chevrolet,0.898794,1,0.6672,-1,0,0.0,,isolated_attack
1694,Chevrolet,Chevrolet,0.932042,1,0.7776,-1,0,0.0,,isolated_attack
1696,Chevrolet,Chevrolet,0.920716,1,0.7117,-1,0,0.0,,isolated_attack
1699,Chevrolet,Chevrolet,0.836317,1,0.6042,0,3,0.9459,malfunction,coordinated_attack
1702,Chevrolet,Chevrolet,0.845086,1,0.6268,-1,0,0.0,,isolated_attack
1703,Chevrolet,Chevrolet,0.897698,1,0.6999,-1,0,0.0,,isolated_attack
1705,Chevrolet,Chevrolet,0.907928,1,0.7216,0,3,0.9459,malfunction,coordinated_attack
1713,Chevrolet,Chevrolet,0.821703,1,0.5033,-1,0,0.0,,isolated_attack
1718,Chevrolet,Chevrolet,0.837048,1,0.5853,-1,0,0.0,,isolated_attack
1719,Chevrolet,Chevrolet,0.837779,1,0.5455,-1,0,0.0,,isolated_attack
1728,Chevrolet,Chevrolet,0.88966,1,0.688,0,3,0.9459,malfunction,coordinated_attack
1736,Chevrolet,Chevrolet,0.826818,1,0.5992,-1,0,0.0,,isolated_attack
1737,Chevrolet,Chevrolet,0.803069,1,0.5604,-1,0,0.0,,isolated_attack
1740,Chevrolet,Chevrolet,0.951041,1,0.7957,-1,0,0.0,,isolated_attack
1741,Chevrolet,Chevrolet,0.899525,1,0.6938,-1,0,0.0,,isolated_attack
1744,Chevrolet,Chevrolet,0.831567,1,0.5907,-1,0,0.0,,isolated_attack
1748,Chevrolet,Chevrolet,0.82426,1,0.5983,-1,0,0.0,,isolated_attack
1749,Chevrolet,Chevrolet,0.878334,1,0.6281,0,3,0.9459,malfunction,coordinated_attack
1757,Chevrolet,Chevrolet,0.89916,1,0.7456,-1,0,0.0,,isolated_attack
1764,Chevrolet,Chevrolet,0.91487,1,0.7571,-1,0,0.0,,isolated_attack
1766,Chevrolet,Chevrolet,0.875046,1,0.595,-1,0,0.0,,isolated_attack
1768,Chevrolet,Chevrolet,0.896237,1,0.7169,-1,0,0.0,,isolated_attack
1782,Chevrolet,Chevrolet,0.844355,1,0.5714,-1,0,0.0,,isolated_attack
1783,Chevrolet,Chevrolet,0.922178,1,0.7689,-1,0,0.0,,isolated_attack
1784,Chevrolet,Chevrolet,0.82901,1,0.5756,-1,0,0.0,,isolated_attack
1787,Chevrolet,Chevrolet,0.913409,1,0.7457,-1,0,0.0,,isolated_attack
1789,Chevrolet,Chevrolet,0.880161,1,0.6219,-1,0,0.0,,isolated_attack
1790,Chevrolet,Chevrolet,0.973328,1,0.8429,-1,0,0.0,,isolated_attack
1794,Chevrolet,Chevrolet,0.929119,1,0.781,-1,0,0.0,,isolated_attack
1797,Chevrolet,Chevrolet,0.948484,1,0.7693,-1,0,0.0,,isolated_attack
1801,Chevrolet,Chevrolet,0.877969,1,0.6149,-1,0,0.0,,isolated_attack
1802,Chevrolet,Chevrolet,0.975521,1,0.8137,-1,0,0.0,,isolated_attack
1803,Chevrolet,Chevrolet,0.906102,1,0.7485,-1,0,0.0,,isolated_attack
1805,Chevrolet,Chevrolet,0.94008,1,0.7723,-1,0,0.0,,isolated_attack
1806,Chevrolet,Chevrolet,0.935331,1,0.7649,-1,0,0.0,,isolated_attack
1810,Chevrolet,Chevrolet,0.978809,1,0.7102,-1,0,0.0,,isolated_attack
1811,Chevrolet,Chevrolet,0.90464,1,0.6883,-1,0,0.0,,isolated_attack
1818,Chevrolet,Chevrolet,0.971136,1,0.7002,-1,0,0.0,,isolated_attack
1819,Chevrolet,Chevrolet,0.836682,1,0.5695,-1,0,0.0,,isolated_attack
1820,Chevrolet,Chevrolet,0.851662,1,0.5918,-1,0,0.0,,isolated_attack
1822,Chevrolet,Chevrolet,0.800877,1,0.526,-1,0,0.0,,isolated_attack
1828,Chevrolet,Chevrolet,0.860431,1,0.5845,-1,0,0.0,,isolated_attack
1832,Chevrolet,Chevrolet,0.848739,1,0.576,-1,0,0.0,,isolated_attack
1833,Chevrolet,Chevrolet,0.824626,1,0.556,-1,0,0.0,,isolated_attack
1836,Chevrolet,Chevrolet,0.90939,1,0.7212,0,3,0.9459,malfunction,coordinated_attack
1837,Chevrolet,Chevrolet,0.840336,1,0.6179,-1,0,0.0,,isolated_attack
1840,Chevrolet,Chevrolet,0.801242,1,0.5884,-1,0,0.0,,isolated_attack
1849,Chevrolet,Chevrolet,0.906467,1,0.7538,-1,0,0.0,,isolated_attack
1851,Chevrolet,Chevrolet,0.805261,1,0.4579,-1,0,0.0,,isolated_attack
1856,Chevrolet,Chevrolet,0.948118,1,0.8048,-1,0,0.0,,isolated_attack
1857,Chevrolet,Chevrolet,0.915236,1,0.7088,-1,0,0.0,,isolated_attack
1863,Chevrolet,Chevrolet,0.85897,1,0.666,-1,0,0.0,,isolated_attack
1866,Chevrolet,Chevrolet,0.967117,1,0.8139,-1,0,0.0,,isolated_attack
1874,Chevrolet,Chevrolet,0.823164,1,0.5349,-1,0,0.0,,isolated_attack
1879,Chevrolet,Chevrolet,0.994885,1,0.7238,-1,0,0.0,,isolated_attack
1881,Chevrolet,Chevrolet,0.824991,1,0.5372,-1,0,0.0,,isolated_attack
1883,Chevrolet,Chevrolet,0.80855,1,0.5813,-1,0,0.0,,isolated_attack
1887,Chevrolet,Chevrolet,0.810011,1,0.5065,-1,0,0.0,,isolated_attack
1891,Chevrolet,Chevrolet,0.822799,1,0.5805,-1,0,0.0,,isolated_attack
1901,Chevrolet,Chevrolet,0.956887,1,0.7933,-1,0,0.0,,isolated_attack
1902,Chevrolet,Chevrolet,0.979174,1,0.8514,-1,0,0.0,,isolated_attack
1903,Chevrolet,Chevrolet,0.888929,1,0.6835,0,3,0.9459,malfunction,coordinated_attack
1906,Chevrolet,Chevrolet,0.971867,1,0.8199,-1,0,0.0,,isolated_attack
1920,Chevrolet,Chevrolet,0.942638,1,0.7554,-1,0,0.0,,isolated_attack
1923,Chevrolet,Chevrolet,0.855681,1,0.6073,-1,0,0.0,,isolated_attack
1924,Chevrolet,Chevrolet,0.856412,1,0.6094,-1,0,0.0,,isolated_attack
1925,Chevrolet,Chevrolet,0.99452,1,0.891,-1,0,0.0,,isolated_attack
1944,Chevrolet,Chevrolet,0.943003,1,0.7858,-1,0,0.0,,isolated_attack
1948,Chevrolet,Chevrolet,0.99525,1,0.9048,-1,0,0.0,,isolated_attack
1949,Chevrolet,Chevrolet,0.816588,1,0.5576,-1,0,0.0,,isolated_attack
1950,Chevrolet,Chevrolet,0.842894,1,0.4796,-1,0,0.0,,isolated_attack
1952,Chevrolet,Chevrolet,0.832664,1,0.5886,-1,0,0.0,,isolated_attack
1957,Chevrolet,Chevrolet,0.837413,1,0.5449,-1,0,0.0,,isolated_attack
1958,Chevrolet,Chevrolet,0.895141,1,0.6606,0,3,0.9459,malfunction,coordinated_attack
1967,Chevrolet,Chevrolet,0.81951,1,0.5082,-1,0,0.0,,isolated_attack
1971,Chevrolet,Chevrolet,0.998904,1,0.8902,-1,0,0.0,,isolated_attack
1973,Chevrolet,Chevrolet,0.864815,1,0.562,-1,0,0.0,,isolated_attack
1979,Chevrolet,Chevrolet,0.826452,1,0.539,-1,0,0.0,,isolated_attack
1987,Chevrolet,Chevrolet,0.84472,1,0.6291,-1,0,0.0,,isolated_attack
1990,Chevrolet,Chevrolet,0.922908,1,0.7429,-1,0,0.0,,isolated_attack
1994,Chevrolet,Chevrolet,0.993789,1,0.891,-1,0,0.0,,isolated_attack
1995,Chevrolet,Chevrolet,0.853489,1,0.5752,-1,0,0.0,,isolated_attack
1998,Chevrolet,Chevrolet,0.859335,1,0.644,-1,0,0.0,,isolated_attack
2012,Chevrolet,Chevrolet,0.811472,1,0.5058,-1,0,0.0,,isolated_attack
2017,Chevrolet,Chevrolet,0.952503,1,0.8112,-1,0,0.0,,isolated_attack
2025,Chevrolet,Chevrolet,0.921447,1,0.7338,-1,0,0.0,,isolated_attack
2027,Chevrolet,Chevrolet,0.869565,1,0.5786,-1,0,0.0,,isolated_attack
2033,Chevrolet,Chevrolet,0.95506,1,0.8304,-1,0,0.0,,isolated_attack
2034,Chevrolet,Chevrolet,0.888199,1,0.6545,-1,0,0.0,,isolated_attack
2040,Chevrolet,Chevrolet,0.961271,1,0.8304,-1,0,0.0,,isolated_attack
2041,Chevrolet,Chevrolet,0.815857,1,0.5477,-1,0,0.0,,isolated_attack
2044,Chevrolet,Chevrolet,0.930946,1,0.7819,-1,0,0.0,,isolated_attack
2053,Chevrolet,Chevrolet,0.863354,1,0.6567,-1,0,0.0,,isolated_attack
2063,Chevrolet,Chevrolet,0.968944,1,0.8732,-1,0,0.0,,isolated_attack
2071,Chevrolet,Chevrolet,0.929485,1,0.7511,-1,0,0.0,,isolated_attack
2072,Chevrolet,Chevrolet,0.950311,1,0.8052,-1,0,0.0,,isolated_attack
2080,Chevrolet,Chevrolet,0.903544,1,0.6687,-1,0,0.0,,isolated_attack
2084,Chevrolet,Chevrolet,0.876872,1,0.681,0,3,0.9459,malfunction,coordinated_attack
2086,Chevrolet,Chevrolet,0.999635,1,0.9026,-1,0,0.0,,isolated_attack
2087,Chevrolet,Chevrolet,0.961637,1,0.8562,-1,0,0.0,,isolated_attack
2090,Chevrolet,Chevrolet,0.963098,1,0.8116,-1,0,0.0,,isolated_attack
2092,Chevrolet,Chevrolet,0.865181,1,0.5817,-1,0,0.0,,isolated_attack
2095,Chevrolet,Chevrolet,0.960541,1,0.7953,-1,0,0.0,,isolated_attack
2100,Chevrolet,Chevrolet,0.916332,1,0.6992,-1,0,0.0,,isolated_attack
2109,Chevrolet,Chevrolet,0.938984,1,0.8043,-1,0,0.0,,isolated_attack
2114,Chevrolet,Chevrolet,0.831933,1,0.5788,-1,0,0.0,,isolated_attack
2117,Chevrolet,Chevrolet,0.83449,1,0.5557,-1,0,0.0,,isolated_attack
2120,Chevrolet,Chevrolet,0.878699,1,0.6245,-1,0,0.0,,isolated_attack
2126,Chevrolet,Chevrolet,0.870661,1,0.5933,-1,0,0.0,,isolated_attack
2130,Chevrolet,Chevrolet,0.860066,1,0.6279,-1,0,0.0,,isolated_attack
2132,Chevrolet,Chevrolet,0.987943,1,0.8858,-1,0,0.0,,isolated_attack
2133,Chevrolet,Chevrolet,0.904275,1,0.7039,-1,0,0.0,,isolated_attack
2135,Chevrolet,Chevrolet,0.877238,1,0.6143,-1,0,0.0,,isolated_attack
2137,Chevrolet,Chevrolet,0.871027,1,0.6563,0,3,0.9459,malfunction,coordinated_attack
2153,Chevrolet,Chevrolet,0.807088,1,0.5751,-1,0,0.0,,isolated_attack
2155,Chevrolet,Chevrolet,0.976982,1,0.8759,-1,0,0.0,,isolated_attack
2160,Chevrolet,Chevrolet,0.925831,1,0.7562,-1,0,0.0,,isolated_attack
2166,Chevrolet,Chevrolet,0.919255,1,0.6911,-1,0,0.0,,isolated_attack
2177,Chevrolet,Chevrolet,0.908294,1,0.6863,-1,0,0.0,,isolated_attack
2178,Chevrolet,Chevrolet,0.983193,1,0.8439,-1,0,0.0,,isolated_attack
2189,Chevrolet,Chevrolet,0.882353,1,0.6275,-1,0,0.0,,isolated_attack
2191,Chevrolet,Chevrolet,0.826087,1,0.5972,-1,0,0.0,,isolated_attack
2199,Chevrolet,Chevrolet,0.887103,1,0.6754,-1,0,0.0,,isolated_attack
2201,Chevrolet,Chevrolet,0.976251,1,0.878,-1,0,0.0,,isolated_attack
2204,Chevrolet,Chevrolet,0.823529,1,0.48,-1,0,0.0,,isolated_attack
2205,Chevrolet,Chevrolet,0.801973,1,0.5744,-1,0,0.0,,isolated_attack
2206,Chevrolet,Chevrolet,0.850932,1,0.6142,-1,0,0.0,,isolated_attack
2208,Chevrolet,Chevrolet,0.815126,1,0.5064,-1,0,0.0,,isolated_attack
2222,Chevrolet,Chevrolet,0.856047,1,0.6349,0,3,0.9459,malfunction,coordinated_attack
2224,Chevrolet,Chevrolet,0.993058,1,0.8974,-1,0,0.0,,isolated_attack
2225,Chevrolet,Chevrolet,0.952137,1,0.8185,-1,0,0.0,,isolated_attack
2227,Chevrolet,Chevrolet,0.887468,1,0.644,-1,0,0.0,,isolated_attack
2229,Chevrolet,Chevrolet,0.934235,1,0.7548,-1,0,0.0,,isolated_attack
2235,Chevrolet,Chevrolet,0.857508,1,0.5754,-1,0,0.0,,isolated_attack
2243,Chevrolet,Chevrolet,0.834856,1,0.515,-1,0,0.0,,isolated_attack
2247,Chevrolet,Chevrolet,0.986116,1,0.8667,-1,0,0.0,,isolated_attack
2258,Chevrolet,Chevrolet,0.805992,1,0.4662,-1,0,0.0,,isolated_attack
2260,Chevrolet,Chevrolet,0.892218,1,0.711,0,3,0.9459,malfunction,coordinated_attack
2265,Chevrolet,Chevrolet,0.97004,1,0.6906,-1,0,0.0,,isolated_attack
2270,Chevrolet,Chevrolet,0.972598,1,0.8688,-1,0,0.0,,isolated_attack
2271,Chevrolet,Chevrolet,0.802704,1,0.4645,-1,0,0.0,,isolated_attack
2287,Chevrolet,Chevrolet,0.905371,1,0.7024,-1,0,0.0,,isolated_attack
2288,Chevrolet,Chevrolet,0.81878,1,0.5068,-1,0,0.0,,isolated_attack
2293,Chevrolet,Chevrolet,0.989039,1,0.884,-1,0,0.0,,isolated_attack
2308,Chevrolet,Chevrolet,0.820607,1,0.5127,-1,0,0.0,,isolated_attack
2310,Chevrolet,Chevrolet,0.820241,1,0.5478,-1,0,0.0,,isolated_attack
2316,Chevrolet,Chevrolet,0.956522,1,0.8272,-1,0,0.0,,isolated_attack
2318,Chevrolet,Chevrolet,0.867008,1,0.651,-1,0,0.0,,isolated_attack
2319,Chevrolet,Chevrolet,0.865912,1,0.6235,-1,0,0.0,,isolated_attack
2320,Chevrolet,Chevrolet,0.867373,1,0.5598,-1,0,0.0,,isolated_attack
2321,Chevrolet,Chevrolet,0.902813,1,0.7054,-1,0,0.0,,isolated_attack
2329,Chevrolet,Chevrolet,0.890756,1,0.6989,0,3,0.9459,malfunction,coordinated_attack
2339,Chevrolet,Chevrolet,0.977347,1,0.8732,-1,0,0.0,,isolated_attack
2340,Chevrolet,Chevrolet,0.860796,1,0.6053,-1,0,0.0,,isolated_attack
2342,Chevrolet,Chevrolet,0.816222,1,0.4963,-1,0,0.0,,isolated_attack
2343,Chevrolet,Chevrolet,0.96456,1,0.8311,-1,0,0.0,,isolated_attack
2344,Chevrolet,Chevrolet,0.818414,1,0.563,-1,0,0.0,,isolated_attack
2359,Chevrolet,Chevrolet,0.945195,1,0.815,-1,0,0.0,,isolated_attack
2362,Chevrolet,Chevrolet,0.996346,1,0.8954,-1,0,0.0,,isolated_attack
2363,Chevrolet,Chevrolet,0.950676,1,0.8344,-1,0,0.0,,isolated_attack
2364,Chevrolet,Chevrolet,0.825356,1,0.5911,-1,0,0.0,,isolated_attack
2365,Chevrolet,Chevrolet,0.960906,1,0.8398,-1,0,0.0,,isolated_attack
2385,Chevrolet,Chevrolet,0.997077,1,0.8907,-1,0,0.0,,isolated_attack
2386,Chevrolet,Chevrolet,0.967848,1,0.8534,-1,0,0.0,,isolated_attack
2390,Chevrolet,Chevrolet,0.883084,1,0.657,-1,0,0.0,,isolated_attack
2398,Chevrolet,Chevrolet,0.851297,1,0.6193,0,3,0.9459,malfunction,coordinated_attack
2403,Chevrolet,Chevrolet,0.817684,1,0.5257,-1,0,0.0,,isolated_attack
2408,Chevrolet,Chevrolet,0.944099,1,0.8302,-1,0,0.0,,isolated_attack
2410,Chevrolet,Chevrolet,0.847278,1,0.6214,-1,0,0.0,,isolated_attack
2411,Chevrolet,Chevrolet,0.979905,1,0.8544,-1,0,0.0,,isolated_attack
2421,Chevrolet,Chevrolet,0.869931,1,0.6369,-1,0,0.0,,isolated_attack
2428,Chevrolet,Chevrolet,0.88491,1,0.6425,-1,0,0.0,,isolated_attack
2431,Chevrolet,Chevrolet,0.990501,1,0.8759,-1,0,0.0,,isolated_attack
2435,Chevrolet,Chevrolet,0.885641,1,0.589,-1,0,0.0,,isolated_attack
2437,Chevrolet,Chevrolet,0.862258,1,0.6225,-1,0,0.0,,isolated_attack
2444,Chevrolet,Chevrolet,0.898429,1,0.6872,-1,0,0.0,,isolated_attack
2451,Chevrolet,Chevrolet,0.870296,1,0.6023,-1,0,0.0,,isolated_attack
2454,Chevrolet,Chevrolet,0.972963,1,0.8557,-1,0,0.0,,isolated_attack
2455,Chevrolet,Chevrolet,0.808184,1,0.491,-1,0,0.0,,isolated_attack
2468,Chevrolet,Chevrolet,0.952868,1,0.8029,-1,0,0.0,,isolated_attack
2476,Chevrolet,Chevrolet,0.828279,1,0.5948,-1,0,0.0,,isolated_attack
2477,Chevrolet,Chevrolet,0.991231,1,0.88,-1,0,0.0,,isolated_attack
2478,Chevrolet,Chevrolet,0.852393,1,0.5623,-1,0,0.0,,isolated_attack
2480,Chevrolet,Chevrolet,0.947388,1,0.8178,-1,0,0.0,,isolated_attack
2481,Chevrolet,Chevrolet,0.819145,1,0.4865,-1,0,0.0,,isolated_attack
2490,Chevrolet,Chevrolet,0.896602,1,0.6575,-1,0,0.0,,isolated_attack
2500,Chevrolet,Chevrolet,0.983559,1,0.8745,-1,0,0.0,,isolated_attack
2503,Chevrolet,Chevrolet,0.990135,1,0.8657,-1,0,0.0,,isolated_attack
2513,Chevrolet,Chevrolet,0.971502,1,0.8373,-1,0,0.0,,isolated_attack
2523,Chevrolet,Chevrolet,1.0,1,0.8922,-1,0,0.0,,isolated_attack
2527,Chevrolet,Chevrolet,0.832298,1,0.4901,-1,0,0.0,,isolated_attack
2537,Chevrolet,Chevrolet,0.872853,1,0.6457,-1,0,0.0,,isolated_attack
2546,Chevrolet,Chevrolet,0.997442,1,0.7369,-1,0,0.0,,isolated_attack
2547,Chevrolet,Chevrolet,0.852028,1,0.5786,-1,0,0.0,,isolated_attack
2549,Chevrolet,Chevrolet,0.968579,1,0.8272,-1,0,0.0,,isolated_attack
2558,Chevrolet,Chevrolet,0.913043,1,0.6689,-1,0,0.0,,isolated_attack
2559,Chevrolet,Chevrolet,0.848009,1,0.5215,-1,0,0.0,,isolated_attack
2560,Chevrolet,Chevrolet,0.933869,1,0.7619,-1,0,0.0,,isolated_attack
2568,Chevrolet,Chevrolet,0.839971,1,0.6042,-1,0,0.0,,isolated_attack
2569,Chevrolet,Chevrolet,0.998173,1,0.8919,-1,0,0.0,,isolated_attack
2582,Chevrolet,Chevrolet,0.868104,1,0.5686,-1,0,0.0,,isolated_attack
2592,Chevrolet,Chevrolet,0.975886,1,0.8701,-1,0,0.0,,isolated_attack
2606,Chevrolet,Chevrolet,0.902083,1,0.6883,0,3,0.9459,malfunction,coordinated_attack
2615,Chevrolet,Chevrolet,0.992327,1,0.8928,-1,0,0.0,,isolated_attack
2618,Chevrolet,Chevrolet,0.871392,1,0.5975,-1,0,0.0,,isolated_attack
2628,Chevrolet,Chevrolet,0.804531,1,0.4638,-1,0,0.0,,isolated_attack
2638,Chevrolet,Chevrolet,0.97954,1,0.8694,-1,0,0.0,,isolated_attack
2639,Chevrolet,Chevrolet,0.861527,1,0.5873,-1,0,0.0,,isolated_attack
2650,Chevrolet,Chevrolet,0.84947,1,0.5728,-1,0,0.0,,isolated_attack
2651,Chevrolet,Chevrolet,0.800512,1,0.4597,-1,0,0.0,,isolated_attack
2657,Chevrolet,Chevrolet,0.890391,1,0.6827,-1,0,0.0,,isolated_attack
2661,Chevrolet,Chevrolet,0.953233,1,0.8285,-1,0,0.0,,isolated_attack
2662,Chevrolet,Chevrolet,0.807819,1,0.5038,-1,0,0.0,,isolated_attack
2670,Chevrolet,Chevrolet,0.84399,1,0.4972,-1,0,0.0,,isolated_attack
2674,Chevrolet,Chevrolet,0.978444,1,0.832,-1,0,0.0,,isolated_attack
2684,Chevrolet,Chevrolet,0.92437,1,0.7298,-1,0,0.0,,isolated_attack
2685,Chevrolet,Chevrolet,0.821337,1,0.5385,-1,0,0.0,,isolated_attack
2687,Chevrolet,Chevrolet,0.926562,1,0.7742,-1,0,0.0,,isolated_attack
2705,Chevrolet,Chevrolet,0.947022,1,0.7826,-1,0,0.0,,isolated_attack
2707,Chevrolet,Chevrolet,0.983924,1,0.8604,-1,0,0.0,,isolated_attack
2708,Chevrolet,Chevrolet,0.814395,1,0.5137,-1,0,0.0,,isolated_attack
2720,Chevrolet,Chevrolet,0.8038,1,0.4774,-1,0,0.0,,isolated_attack
2730,Chevrolet,Chevrolet,0.947753,1,0.7572,-1,0,0.0,,isolated_attack
2731,Chevrolet,Chevrolet,0.887833,1,0.6659,-1,0,0.0,,isolated_attack
2733,Chevrolet,Chevrolet,0.957252,1,0.8257,-1,0,0.0,,isolated_attack
2737,Chevrolet,Chevrolet,1.0,1,0.721,-1,0,0.0,,isolated_attack
2738,Chevrolet,Chevrolet,1.0,1,0.7332,-1,0,0.0,,isolated_attack
2739,Chevrolet,Chevrolet,1.0,1,0.7238,-1,0,0.0,,isolated_attack
2740,Chevrolet,Chevrolet,0.994885,1,0.7224,-1,0,0.0,,isolated_attack
2741,Chevrolet,Chevrolet,1.0,1,0.7325,-1,0,0.0,,isolated_attack
2742,Chevrolet,Chevrolet,1.0,1,0.712,-1,0,0.0,,isolated_attack
2743,Chevrolet,Chevrolet,1.0,1,0.7248,-1,0,0.0,,isolated_attack
2744,Chevrolet,Chevrolet,1.0,1,0.7201,-1,0,0.0,,isolated_attack
2745,Chevrolet,Chevrolet,0.987212,1,0.7014,-1,0,0.0,,isolated_attack
2746,Chevrolet,Chevrolet,0.992693,1,0.7187,-1,0,0.0,,isolated_attack
2747,Chevrolet,Chevrolet,0.999635,1,0.7178,-1,0,0.0,,isolated_attack
2748,Chevrolet,Chevrolet,1.0,1,0.8862,-1,0,0.0,,isolated_attack
2749,Chevrolet,Chevrolet,0.999635,1,0.7152,-1,0,0.0,,isolated_attack
2750,Chevrolet,Chevrolet,1.0,1,0.711,-1,0,0.0,,isolated_attack
2751,Chevrolet,Chevrolet,1.0,1,0.7256,-1,0,0.0,,isolated_attack
2752,Chevrolet,Chevrolet,1.0,1,0.729,-1,0,0.0,,isolated_attack
2753,Chevrolet,Chevrolet,1.0,1,0.7266,-1,0,0.0,,isolated_attack
2754,Chevrolet,Chevrolet,0.997077,1,0.7194,-1,0,0.0,,isolated_attack
2755,Chevrolet,Chevrolet,1.0,1,0.7144,-1,0,0.0,,isolated_attack
2756,Chevrolet,Chevrolet,1.0,1,0.7122,-1,0,0.0,,isolated_attack
2757,Chevrolet,Chevrolet,1.0,1,0.7191,-1,0,0.0,,isolated_attack
2758,Chevrolet,Chevrolet,0.999635,1,0.7134,-1,0,0.0,,isolated_attack
2759,Chevrolet,Chevrolet,0.999635,1,0.7203,-1,0,0.0,,isolated_attack
2760,Chevrolet,Chevrolet,1.0,1,0.7223,-1,0,0.0,,isolated_attack
2761,Chevrolet,Chevrolet,0.996712,1,0.7176,-1,0,0.0,,isolated_attack
2762,Chevrolet,Chevrolet,1.0,1,0.8728,-1,0,0.0,,isolated_attack
2763,Chevrolet,Chevrolet,0.996712,1,0.7163,-1,0,0.0,,isolated_attack
2764,Chevrolet,Chevrolet,1.0,1,0.7138,-1,0,0.0,,isolated_attack
2765,Chevrolet,Chevrolet,1.0,1,0.8752,-1,0,0.0,,isolated_attack
2766,Chevrolet,Chevrolet,1.0,1,0.7187,-1,0,0.0,,isolated_attack
2767,Chevrolet,Chevrolet,1.0,1,0.7188,-1,0,0.0,,isolated_attack
2768,Chevrolet,Chevrolet,1.0,1,0.8581,-1,0,0.0,,isolated_attack
2769,Chevrolet,Chevrolet,1.0,1,0.8744,-1,0,0.0,,isolated_attack
2770,Chevrolet,Chevrolet,1.0,1,0.7192,-1,0,0.0,,isolated_attack
2771,Chevrolet,Chevrolet,1.0,1,0.8669,-1,0,0.0,,isolated_attack
2772,Chevrolet,Chevrolet,1.0,1,0.7124,-1,0,0.0,,isolated_attack
2773,Chevrolet,Chevrolet,1.0,1,0.7139,-1,0,0.0,,isolated_attack
2774,Chevrolet,Chevrolet,1.0,1,0.7182,-1,0,0.0,,isolated_attack
2775,Chevrolet,Chevrolet,1.0,1,0.8698,-1,0,0.0,,isolated_attack
2776,Chevrolet,Chevrolet,1.0,1,0.7191,-1,0,0.0,,isolated_attack
2777,Chevrolet,Chevrolet,0.990135,1,0.7039,-1,0,0.0,,isolated_attack
2778,Chevrolet,Chevrolet,1.0,1,0.7303,-1,0,0.0,,isolated_attack
2779,Chevrolet,Chevrolet,1.0,1,0.7226,-1,0,0.0,,isolated_attack
2780,Chevrolet,Chevrolet,1.0,1,0.8808,-1,0,0.0,,isolated_attack
2781,Chevrolet,Chevrolet,1.0,1,0.863,-1,0,0.0,,isolated_attack
2782,Chevrolet,Chevrolet,1.0,1,0.7155,-1,0,0.0,,isolated_attack
2783,Chevrolet,Chevrolet,1.0,1,0.8626,-1,0,0.0,,isolated_attack
2784,Chevrolet,Chevrolet,1.0,1,0.8702,-1,0,0.0,,isolated_attack
2785,Chevrolet,Chevrolet,1.0,1,0.8683,-1,0,0.0,,isolated_attack
2786,Chevrolet,Chevrolet,0.999635,1,0.7297,-1,0,0.0,,isolated_attack
2787,Chevrolet,Chevrolet,1.0,1,0.7292,-1,0,0.0,,isolated_attack
2788,Chevrolet,Chevrolet,1.0,1,0.7166,-1,0,0.0,,isolated_attack
2789,Chevrolet,Chevrolet,1.0,1,0.8829,-1,0,0.0,,isolated_attack
2790,Chevrolet,Chevrolet,0.990135,1,0.7019,-1,0,0.0,,isolated_attack
2791,Chevrolet,Chevrolet,0.994154,1,0.7142,-1,0,0.0,,isolated_attack
2792,Chevrolet,Chevrolet,1.0,1,0.73,-1,0,0.0,,isolated_attack
2793,Chevrolet,Chevrolet,1.0,1,0.8558,-1,0,0.0,,isolated_attack
2794,Chevrolet,Chevrolet,1.0,1,0.8871,-1,0,0.0,,isolated_attack
