event_id,vehicle_model,attack_type,algorithm,cluster_id,n_vehicles_in_cluster,mean_behavioural_similarity,final_classification
EVT-CHV-002836,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002837,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002838,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002839,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002840,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002841,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002842,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002843,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002844,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002845,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002846,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002847,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002848,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002849,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002850,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002851,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002852,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002853,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002854,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002855,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002856,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002857,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002858,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002859,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002860,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002861,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002862,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002863,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002864,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002865,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002866,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002867,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002868,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002869,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002870,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002871,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002872,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002873,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002874,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002875,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002876,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002877,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002878,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002879,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002880,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002881,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002882,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002883,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002884,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002885,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002886,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002887,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002888,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002889,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002890,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002891,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002892,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002893,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002894,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002895,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002896,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002897,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002898,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002899,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002900,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002901,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002902,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002903,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002904,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002905,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002906,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002907,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002908,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002909,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002910,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002911,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002912,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002913,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002914,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002915,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002916,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002917,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002918,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002919,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002920,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002921,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002922,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002923,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002924,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002925,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002926,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002927,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002928,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002929,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002930,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002931,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002932,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002933,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002934,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002935,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002936,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002937,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002938,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002939,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002940,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002941,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002942,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002943,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002944,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002945,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002946,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002947,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002948,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002949,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002950,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002951,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002952,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002953,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002954,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002955,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002956,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002957,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002958,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002959,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002960,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002961,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002962,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002963,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002964,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002965,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002966,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002967,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002968,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002969,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002970,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002971,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002972,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002973,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002974,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002975,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002976,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002977,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002978,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002979,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002980,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002981,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002982,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002983,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002984,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002985,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002986,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002987,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002988,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002989,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002990,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002991,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002992,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002993,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002994,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002995,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002996,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002997,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-002998,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-002999,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003000,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003001,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003002,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003003,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003004,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003005,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003006,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003007,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003008,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003009,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003010,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003011,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003012,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003013,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003014,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003015,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003016,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003017,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003018,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003019,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003020,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003021,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003022,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003023,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003024,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003025,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003026,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003027,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003028,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003029,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003030,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003031,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003032,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003033,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003034,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003035,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003036,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003037,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003038,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003039,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003040,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003041,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003042,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003043,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003044,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003045,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003046,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003047,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003048,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003049,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003050,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003051,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003052,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003053,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003054,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003055,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003056,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003057,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003058,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003059,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003060,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003061,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003062,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003063,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003064,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003065,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003066,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003067,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003068,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003069,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003070,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003071,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003072,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003073,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003074,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003075,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003076,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003077,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003078,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003079,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003080,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003081,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003082,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003083,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003084,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003085,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003086,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003087,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003088,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003089,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003090,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003091,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003092,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003093,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003094,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003095,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003096,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003097,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003098,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003099,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003100,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003101,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003102,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003103,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003104,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003105,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003106,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003107,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003108,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003109,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003110,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003111,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003112,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003113,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003114,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003115,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003116,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003117,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003118,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003119,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003120,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003121,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003122,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003123,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003124,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003125,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003126,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003127,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003128,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003129,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003130,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003131,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003132,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003133,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003134,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003135,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003136,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003137,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003138,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003139,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003140,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003141,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
EVT-CHV-003142,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003143,Chevrolet,flooding,kmeans,4,1,0.99381,Isolated anomaly
EVT-CHV-003144,Chevrolet,flooding,dbscan,0,1,0.998777,Isolated anomaly
